lon,lat,owner,watershed,type,form
-71.10267492770,42.41340771220,CITY-ROW,IN-3279,STORM WATER INLET,
-71.10275865420,42.41329007390,CITY-ROW,IN-3280,STORM WATER INLET,
-71.10458342460,42.41397990000,CITY-ROW,IN-3281,STORM WATER INLET,
-71.10542549560,42.41427827660,CITY-ROW,IN-3282,STORM WATER INLET,
-71.10610555820,42.41470195130,CITY-ROW,IN-3283,STORM WATER INLET,
-71.10758398770,42.41581398420,CITY-ROW,IN-3284,STORM WATER INLET,
-71.10778535970,42.41599621560,CITY-ROW,IN-3285,STORM WATER INLET,
-71.10785318860,42.41594255170,CITY-ROW,IN-3286,STORM WATER INLET,
-71.11360421190,42.41834437650,CITY-ROW,IN-3287,STORM WATER INLET,
-71.11351835350,42.41842817580,CITY-ROW,IN-3288,STORM WATER INLET,
-71.11410399500,42.41876940560,CITY-ROW,IN-3289,STORM WATER INLET,
-71.11485822930,42.41900364070,CITY-ROW,IN-3290,STORM WATER INLET,
-71.11554833820,42.41905368630,CITY-ROW,IN-3291,STORM WATER INLET,
-71.11555666150,42.41894798850,CITY-ROW,IN-3292,STORM WATER INLET,
-71.11812728490,42.41916376900,CITY-ROW,IN-3293,STORM WATER INLET,
-71.11887754580,42.41918931050,CITY-ROW,IN-3294,STORM WATER INLET,
-71.11943452580,42.41921156510,CITY-ROW,IN-3295,STORM WATER INLET,
-71.11998823200,42.41923437690,CITY-ROW,IN-3296,STORM WATER INLET,
-71.12073030800,42.41926429970,CITY-ROW,IN-3297,STORM WATER INLET,
-71.12332241980,42.41922266520,CITY-ROW,IN-3298,STORM WATER INLET,
-71.12386966770,42.41925577060,CITY-ROW,IN-3299,STORM WATER INLET,
-71.12461250290,42.41921832310,CITY-ROW,IN-3300,STORM WATER INLET,
-71.12535130830,42.41908349380,CITY-ROW,IN-3301,STORM WATER INLET,
-71.12602445130,42.41885068120,CITY-ROW,IN-3302,STORM WATER INLET,
-71.12594200190,42.41876397800,CITY-ROW,IN-3303,STORM WATER INLET,
-71.12531419430,42.41898276820,CITY-ROW,IN-3304,STORM WATER INLET,
-71.12459873280,42.41911156050,CITY-ROW,IN-3305,STORM WATER INLET,
-71.12388174350,42.41915581840,CITY-ROW,IN-3306,STORM WATER INLET,
-71.12333105080,42.41912287820,CITY-ROW,IN-3307,STORM WATER INLET,
-71.12147937110,42.41919155980,CITY-ROW,IN-3308,STORM WATER INLET,
-71.12074193370,42.41915573240,CITY-ROW,IN-3309,STORM WATER INLET,
-71.12001015460,42.41912775950,CITY-ROW,IN-3310,STORM WATER INLET,
-71.11944224400,42.41910679950,CITY-ROW,IN-3311,STORM WATER INLET,
-71.11888607080,42.41908488790,CITY-ROW,IN-3312,STORM WATER INLET,
-71.11804043420,42.41896063000,CITY-ROW,IN-3313,STORM WATER INLET,
-71.11785551550,42.41886851780,CITY-ROW,IN-3314,STORM WATER INLET,
-71.11759380900,42.41903093340,CITY-ROW,IN-3315,STORM WATER INLET,
-71.11629997300,42.41897904500,CITY-ROW,IN-3316,STORM WATER INLET,
-71.11483665060,42.41889133840,CITY-ROW,IN-3317,STORM WATER INLET,
-71.11419719680,42.41868797300,CITY-ROW,IN-3318,STORM WATER INLET,
-71.10018281440,42.42560430670,CITY-ROW,IN-3319,STORM WATER INLET,
-71.10073722030,42.42571059230,CITY-ROW,IN-3320,STORM WATER INLET,
-71.09935762310,42.42547670780,CITY-ROW,IN-3321,STORM WATER INLET,
-71.09936717980,42.42544401690,CITY-ROW,IN-3322,STORM WATER INLET,
-71.09882061450,42.42539889060,CITY-ROW,IN-3323,STORM WATER INLET,
-71.09881590580,42.42543103380,CITY-ROW,IN-3324,STORM WATER INLET,
-71.09876723830,42.42553670590,CITY-ROW,IN-3325,STORM WATER INLET,
-71.09843753490,42.42537181710,CITY-ROW,IN-3326,STORM WATER INLET,
-71.09843872170,42.42540533760,CITY-ROW,IN-3327,STORM WATER INLET,
-71.09808484050,42.42534975050,CITY-ROW,IN-3328,STORM WATER INLET,
-71.09807826260,42.42538188350,CITY-ROW,IN-3329,STORM WATER INLET,
-71.09754739720,42.42535166310,CITY-ROW,IN-3330,STORM WATER INLET,
-71.09754960420,42.42531823110,CITY-ROW,IN-3331,STORM WATER INLET,
-71.09678639570,42.42530136780,CITY-ROW,IN-3332,STORM WATER INLET,
-71.09679106400,42.42526923080,CITY-ROW,IN-3333,STORM WATER INLET,
-71.09692737790,42.42541904750,CITY-ROW,IN-3334,STORM WATER INLET,
-71.09541205860,42.42503814310,CITY-ROW,IN-3335,STORM WATER INLET,
-71.09538539380,42.42506859760,CITY-ROW,IN-3336,STORM WATER INLET,
-71.09464634490,42.42487346960,CITY-ROW,IN-3337,STORM WATER INLET,
-71.09465812490,42.42484291880,CITY-ROW,IN-3338,STORM WATER INLET,
-71.09448332420,42.42479459410,CITY-ROW,IN-3339,STORM WATER INLET,
-71.09446863330,42.42482522640,CITY-ROW,IN-3340,STORM WATER INLET,
-71.09402446050,42.42472579660,CITY-ROW,IN-3341,STORM WATER INLET,
-71.09403243880,42.42469125150,CITY-ROW,IN-3342,STORM WATER INLET,
-71.09324269240,42.42460926130,CITY-ROW,IN-3343,STORM WATER INLET,
-71.09324795670,42.42457259820,CITY-ROW,IN-3344,STORM WATER INLET,
-71.09244663680,42.42451705770,CITY-ROW,IN-3345,STORM WATER INLET,
-71.09244430520,42.42454904620,CITY-ROW,IN-3346,STORM WATER INLET,
-71.09106983330,42.42445464890,CITY-ROW,IN-3347,STORM WATER INLET,
-71.09108101120,42.42441279790,CITY-ROW,IN-3348,STORM WATER INLET,
-71.09040278110,42.42428953310,CITY-ROW,IN-3349,STORM WATER INLET,
-71.09035886810,42.42431036590,CITY-ROW,IN-3350,STORM WATER INLET,
-71.08549967970,42.41753468720,CITY-ROW,IN-3351,STORM WATER INLET,
-71.08532950660,42.41698667440,CITY-ROW,IN-3352,STORM WATER INLET,
-71.08529416730,42.41700052390,CITY-ROW,IN-3353,STORM WATER INLET,
-71.08491634270,42.41652562810,CITY-ROW,IN-3354,STORM WATER INLET,
-71.08474164850,42.41652359900,CITY-ROW,IN-3355,STORM WATER INLET,
-71.08458959810,42.41633430280,CITY-ROW,IN-3356,STORM WATER INLET,
-71.08463409090,42.41617496570,CITY-ROW,IN-3357,STORM WATER INLET,
-71.08439792640,42.41579991310,CITY-ROW,IN-3358,STORM WATER INLET,
-71.08348196280,42.40479838410,CITY-ROW,IN-3359,STORM WATER INLET,
-71.08365063540,42.40483089760,CITY-ROW,IN-3360,STORM WATER INLET,
-71.08931218750,42.40394419880,CITY-ROW,IN-3361,STORM WATER INLET,
-71.09006642810,42.40405844510,CITY-ROW,IN-3362,STORM WATER INLET,
-71.09149078530,42.40445167680,CITY-ROW,IN-3363,STORM WATER INLET,
-71.09219290110,42.40471742730,CITY-ROW,IN-3364,STORM WATER INLET,
-71.09320265210,42.40514710470,CITY-ROW,IN-3365,STORM WATER INLET,
-71.09408159030,42.40552106180,CITY-ROW,IN-3366,STORM WATER INLET,
-71.09458161350,42.40568514540,CITY-ROW,IN-3367,STORM WATER INLET,
-71.09570674170,42.40589777170,CITY-ROW,IN-3368,STORM WATER INLET,
-71.10524515320,42.40971924580,CITY-ROW,IN-3812,STORM WATER INLET,
-71.10495841350,42.40942877240,CITY-ROW,IN-3813,STORM WATER INLET,
-71.10460692490,42.40906682150,CITY-ROW,IN-3814,STORM WATER INLET,
-71.10419339590,42.40833062850,CITY-ROW,IN-3815,STORM WATER INLET,
-71.10363072310,42.40804663600,CITY-ROW,IN-3816,STORM WATER INLET,
-71.10295702720,42.40733762450,CITY-ROW,IN-3817,STORM WATER INLET,
-71.10263370510,42.40699868560,CITY-ROW,IN-3818,STORM WATER INLET,
-71.10250259550,42.40629685840,CITY-ROW,IN-3819,STORM WATER INLET,
-71.10261518560,42.40637391310,CITY-ROW,IN-3820,STORM WATER INLET,
-71.10178975120,42.40629448700,CITY-ROW,IN-3821,STORM WATER INLET,
-71.10107345230,42.40638406980,CITY-ROW,IN-3822,STORM WATER INLET,
-71.10051206440,42.40626424910,CITY-ROW,IN-3823,STORM WATER INLET,
-71.10035535910,42.40621914130,CITY-ROW,IN-3824,STORM WATER INLET,
-71.10044798160,42.40638472610,CITY-ROW,IN-3825,STORM WATER INLET,
-71.10026079060,42.40642897480,CITY-ROW,IN-3826,STORM WATER INLET,
-71.10143777860,42.40719001430,CITY-ROW,IN-3827,STORM WATER INLET,
-71.10154026480,42.40711797870,CITY-ROW,IN-3828,STORM WATER INLET,
-71.10205555830,42.40789724800,CITY-ROW,IN-3829,STORM WATER INLET,
-71.10481004430,42.41160330260,CITY-ROW,IN-3830,STORM WATER INLET,
-71.10568690660,42.41248780800,CITY-ROW,IN-3831,STORM WATER INLET,
-71.11275553400,42.40614233780,CITY-ROW,IN-3832,STORM WATER INLET,
-71.11519093010,42.40794986590,CITY-ROW,IN-3833,STORM WATER INLET,
-71.10915412350,42.40792871230,CITY-ROW,IN-3834,STORM WATER INLET,
-71.10900509660,42.40795686740,CITY-ROW,IN-3835,STORM WATER INLET,
-71.10901616510,42.40798237030,CITY-ROW,IN-3836,STORM WATER INLET,
-71.10931464190,42.40863399290,CITY-ROW,IN-3837,STORM WATER INLET,
-71.10956510540,42.40863538560,CITY-ROW,IN-3838,STORM WATER INLET,
-71.10957130070,42.40857113580,CITY-ROW,IN-3839,STORM WATER INLET,
-71.10982196080,42.40941171790,CITY-ROW,IN-3840,STORM WATER INLET,
-71.11279953900,42.40933660870,CITY-ROW,IN-3841,STORM WATER INLET,
-71.11400928050,42.40948284910,CITY-ROW,IN-3842,STORM WATER INLET,
-71.11402479410,42.40886791000,CITY-ROW,IN-3843,STORM WATER INLET,
-71.11327265360,42.40888554880,CITY-ROW,IN-3844,STORM WATER INLET,
-71.11278145760,42.40878463910,CITY-ROW,IN-3845,STORM WATER INLET,
-71.11202991650,42.40873382190,CITY-ROW,IN-3846,STORM WATER INLET,
-71.11129918770,42.40868560710,CITY-ROW,IN-3847,STORM WATER INLET,
-71.11129551810,42.40875073610,CITY-ROW,IN-3848,STORM WATER INLET,
-71.11030179850,42.40868477050,CITY-ROW,IN-3849,STORM WATER INLET,
-71.11029969010,42.40861827430,CITY-ROW,IN-3850,STORM WATER INLET,
-71.11061455010,42.40807335670,CITY-ROW,IN-3851,STORM WATER INLET,
-71.11107960670,42.40798325830,CITY-ROW,IN-3852,STORM WATER INLET,
-71.11216450560,42.40798236370,CITY-ROW,IN-3853,STORM WATER INLET,
-71.11206987340,42.40800109110,CITY-ROW,IN-3854,STORM WATER INLET,
-71.10876627140,42.41090117220,CITY-ROW,IN-3855,STORM WATER INLET,
-71.10885288850,42.41086865330,CITY-ROW,IN-3856,STORM WATER INLET,
-71.10892033930,42.41090687050,CITY-ROW,IN-3857,STORM WATER INLET,
-71.10894368310,42.41100037700,CITY-ROW,IN-3858,STORM WATER INLET,
-71.10841654640,42.41103687010,CITY-ROW,IN-3859,STORM WATER INLET,
-71.11392580070,42.41001663780,CITY-ROW,IN-3860,STORM WATER INLET,
-71.11434540250,42.40940870630,CITY-ROW,IN-3861,STORM WATER INLET,
-71.11275926040,42.40995135710,CITY-ROW,IN-3862,STORM WATER INLET,
-71.11281282800,42.40989059480,CITY-ROW,IN-3863,STORM WATER INLET,
-71.11026566160,42.41033453610,CITY-ROW,IN-3864,STORM WATER INLET,
-71.11025210040,42.41027319030,CITY-ROW,IN-3865,STORM WATER INLET,
-71.11197496000,42.41044119070,CITY-ROW,IN-3866,STORM WATER INLET,
-71.11329624370,42.41058472480,CITY-ROW,IN-3867,STORM WATER INLET,
-71.11312203850,42.41113634310,CITY-ROW,IN-3868,STORM WATER INLET,
-71.11314672640,42.41107835650,CITY-ROW,IN-3869,STORM WATER INLET,
-71.11173501650,42.41117449450,CITY-ROW,IN-3870,STORM WATER INLET,
-71.11168518880,42.41111915110,CITY-ROW,IN-3871,STORM WATER INLET,
-71.11054861050,42.41120799730,CITY-ROW,IN-3872,STORM WATER INLET,
-71.11029123890,42.41110272020,CITY-ROW,IN-3873,STORM WATER INLET,
-71.11021625130,42.41040903410,CITY-ROW,IN-3874,STORM WATER INLET,
-71.11370685790,42.41009865850,CITY-ROW,IN-3875,STORM WATER INLET,
-71.10780951300,42.41063265400,CITY-ROW,IN-3876,STORM WATER INLET,
-71.10751120710,42.41088850520,CITY-ROW,IN-3877,STORM WATER INLET,
-71.10762573220,42.41101681780,CITY-ROW,IN-3878,STORM WATER INLET,
-71.10684144380,42.41107038100,CITY-ROW,IN-3879,STORM WATER INLET,
-71.10680038680,42.41102935650,CITY-ROW,IN-3880,STORM WATER INLET,
-71.10645496990,42.41067877660,CITY-ROW,IN-3881,STORM WATER INLET,
-71.10692448410,42.41042957720,CITY-ROW,IN-3882,STORM WATER INLET,
-71.10689249130,42.41036691490,CITY-ROW,IN-3883,STORM WATER INLET,
-71.10701876200,42.41030589040,CITY-ROW,IN-3884,STORM WATER INLET,
-71.10577520240,42.40991008650,CITY-ROW,IN-3885,STORM WATER INLET,
-71.10599817930,42.40995970720,CITY-ROW,IN-3886,STORM WATER INLET,
-71.10684629020,42.40974805850,CITY-ROW,IN-3887,STORM WATER INLET,
-71.10704536260,42.40979354600,CITY-ROW,IN-3888,STORM WATER INLET,
-71.10717711590,42.40969596730,CITY-ROW,IN-3889,STORM WATER INLET,
-71.10793891620,42.40957866570,CITY-ROW,IN-3890,STORM WATER INLET,
-71.10796293260,42.40965371540,CITY-ROW,IN-3891,STORM WATER INLET,
-71.10836982440,42.40965392570,CITY-ROW,IN-3892,STORM WATER INLET,
-71.10852089970,42.40956758270,CITY-ROW,IN-3893,STORM WATER INLET,
-71.10856596130,42.40948283170,CITY-ROW,IN-3894,STORM WATER INLET,
-71.10846923020,42.40964394400,CITY-ROW,IN-3895,STORM WATER INLET,
-71.10832605630,42.40881113420,CITY-ROW,IN-3896,STORM WATER INLET,
-71.10827693310,42.40863506180,CITY-ROW,IN-3897,STORM WATER INLET,
-71.10775167000,42.40877289060,CITY-ROW,IN-3898,STORM WATER INLET,
-71.10810831550,42.40813582210,CITY-ROW,IN-3899,STORM WATER INLET,
-71.10795622200,42.40775646910,CITY-ROW,IN-3900,STORM WATER INLET,
-71.10865937020,42.40825961540,CITY-ROW,IN-3901,STORM WATER INLET,
-71.10661205950,42.40802723450,CITY-ROW,IN-3902,STORM WATER INLET,
-71.10657036570,42.40796823450,CITY-ROW,IN-3903,STORM WATER INLET,
-71.10654975380,42.40810016100,CITY-ROW,IN-3904,STORM WATER INLET,
-71.10557855820,42.40819177850,CITY-ROW,IN-3905,STORM WATER INLET,
-71.10562572660,42.40824920320,CITY-ROW,IN-3906,STORM WATER INLET,
-71.10468864780,42.40839140680,CITY-ROW,IN-3907,STORM WATER INLET,
-71.10460731510,42.40847929160,CITY-ROW,IN-3908,STORM WATER INLET,
-71.10479763180,42.40896327110,CITY-ROW,IN-3909,STORM WATER INLET,
-71.10503083540,42.40894727240,CITY-ROW,IN-3910,STORM WATER INLET,
-71.10577194600,42.40878004690,CITY-ROW,IN-3911,STORM WATER INLET,
-71.10663234370,42.40852598030,CITY-ROW,IN-3912,STORM WATER INLET,
-71.10670311590,42.40869574720,CITY-ROW,IN-3913,STORM WATER INLET,
-71.10676530450,42.40884850990,CITY-ROW,IN-3914,STORM WATER INLET,
-71.10684739400,42.40882447740,CITY-ROW,IN-3915,STORM WATER INLET,
-71.10607881610,42.40966787920,CITY-ROW,IN-3916,STORM WATER INLET,
-71.10515350690,42.40934247230,CITY-ROW,IN-3917,STORM WATER INLET,
-71.10973203750,42.40769649310,CITY-ROW,IN-3918,STORM WATER INLET,
-71.10981615030,42.40767864310,CITY-ROW,IN-3919,STORM WATER INLET,
-71.11284797940,42.40826725020,CITY-ROW,IN-3920,STORM WATER INLET,
-71.11329513520,42.40881968180,CITY-ROW,IN-3921,STORM WATER INLET,
-71.11424570140,42.40867024750,CITY-ROW,IN-3922,STORM WATER INLET,
-71.10351871220,42.40616660440,CITY-ROW,IN-3923,STORM WATER INLET,
-71.10347844700,42.40608462950,CITY-ROW,IN-3924,STORM WATER INLET,
-71.10363451480,42.40641905240,CITY-ROW,IN-3925,STORM WATER INLET,
-71.10371615350,42.40671038990,CITY-ROW,IN-3926,STORM WATER INLET,
-71.10446423660,42.40650601170,CITY-ROW,IN-3927,STORM WATER INLET,
-71.10573936450,42.40635565510,CITY-ROW,IN-3928,STORM WATER INLET,
-71.10560571510,42.40561830400,CITY-ROW,IN-3929,STORM WATER INLET,
-71.10563148400,42.40568046020,CITY-ROW,IN-3930,STORM WATER INLET,
-71.10537385470,42.40566475860,CITY-ROW,IN-3931,STORM WATER INLET,
-71.10673612140,42.40543105110,CITY-ROW,IN-3932,STORM WATER INLET,
-71.10789530260,42.40524692630,CITY-ROW,IN-3933,STORM WATER INLET,
-71.10810435530,42.40523994360,CITY-ROW,IN-3934,STORM WATER INLET,
-71.10812845620,42.40509790330,CITY-ROW,IN-3935,STORM WATER INLET,
-71.10576761320,42.41145119580,CITY-ROW,IN-3952,STORM WATER INLET,
-71.10655356080,42.41137968320,CITY-ROW,IN-3953,STORM WATER INLET,
-71.10402659820,42.40846050690,CITY-ROW,IN-3954,STORM WATER INLET,
-71.10312819640,42.40721373880,CITY-ROW,IN-3955,STORM WATER INLET,
-71.10279312660,42.40686186870,CITY-ROW,IN-3956,STORM WATER INLET,
-71.10212467370,42.40658134500,CITY-ROW,IN-3957,STORM WATER INLET,
-71.10164847450,42.40650028790,CITY-ROW,IN-3958,STORM WATER INLET,
-71.10107529990,42.40649034780,CITY-ROW,IN-3959,STORM WATER INLET,
-71.10208378840,42.40796172090,CITY-ROW,IN-3960,STORM WATER INLET,
-71.10363201940,42.40963020300,CITY-ROW,IN-3961,STORM WATER INLET,
-71.10364272320,42.41006364880,CITY-ROW,IN-3962,STORM WATER INLET,
-71.10378989160,42.41037251320,CITY-ROW,IN-3963,STORM WATER INLET,
-71.10399692610,42.41066658920,CITY-ROW,IN-3964,STORM WATER INLET,
-71.10441128020,42.41113791110,CITY-ROW,IN-3965,STORM WATER INLET,
-71.10521214860,42.41206489240,CITY-ROW,IN-3966,STORM WATER INLET,
-71.10573329700,42.41281071080,CITY-ROW,IN-3967,STORM WATER INLET,
-71.10596255490,42.41285360090,CITY-ROW,IN-3968,STORM WATER INLET,
-71.11395870380,42.40498513720,CITY-ROW,IN-3969,STORM WATER INLET,
-71.11328958600,42.40396934850,CITY-ROW,IN-3970,STORM WATER INLET,
-71.11321577910,42.40386945860,CITY-ROW,IN-3971,STORM WATER INLET,
-71.11285570380,42.40408974700,CITY-ROW,IN-3972,STORM WATER INLET,
-71.11279259600,42.40404000050,CITY-ROW,IN-3973,STORM WATER INLET,
-71.11212070790,42.40430591750,CITY-ROW,IN-3974,STORM WATER INLET,
-71.11198162650,42.40436136680,CITY-ROW,IN-3975,STORM WATER INLET,
-71.11149381210,42.40455454040,CITY-ROW,IN-3976,STORM WATER INLET,
-71.11043997090,42.40497282970,CITY-ROW,IN-3977,STORM WATER INLET,
-71.11047755380,42.40503152010,CITY-ROW,IN-3978,STORM WATER INLET,
-71.11218188090,42.40436033210,CITY-ROW,IN-3979,STORM WATER INLET,
-71.11199750640,42.41039080260,CITY-ROW,IN-3980,STORM WATER INLET,
-71.10978999410,42.41194641090,CITY-ROW,IN-3983,STORM WATER INLET,
-71.10977421100,42.41188171570,CITY-ROW,IN-3984,STORM WATER INLET,
-71.10924830830,42.41186664620,CITY-ROW,IN-3985,STORM WATER INLET,
-71.10915077060,42.41193372320,CITY-ROW,IN-3986,STORM WATER INLET,
-71.10846336330,42.41203552570,CITY-ROW,IN-3987,STORM WATER INLET,
-71.10963229390,42.41162609960,CITY-ROW,IN-3988,STORM WATER INLET,
-71.10965049540,42.41168610350,CITY-ROW,IN-3989,STORM WATER INLET,
-71.11491435390,42.40359938670,CITY-ROW,IN-3990,STORM WATER INLET,
-71.11482753970,42.40360899290,CITY-ROW,IN-3991,STORM WATER INLET,
-71.11494266030,42.40378518720,CITY-ROW,IN-3992,STORM WATER INLET,
-71.11459366190,42.40394922370,CITY-ROW,IN-3993,STORM WATER INLET,
-71.11587268790,42.40501194960,CITY-ROW,IN-3994,STORM WATER INLET,
-71.11561752310,42.40391755850,CITY-ROW,IN-3995,STORM WATER INLET,
-71.11571189010,42.40391748660,CITY-ROW,IN-3996,STORM WATER INLET,
-71.11560972010,42.40327120910,CITY-ROW,IN-3997,STORM WATER INLET,
-71.11551601590,42.40323336350,CITY-ROW,IN-3998,STORM WATER INLET,
-71.11548235850,42.40300741260,CITY-ROW,IN-3999,STORM WATER INLET,
-71.11552251990,42.40267507390,CITY-ROW,IN-4000,STORM WATER INLET,
-71.11519978260,42.40205853780,CITY-ROW,IN-4001,STORM WATER INLET,
-71.11582474590,42.40559098520,CITY-ROW,IN-4002,STORM WATER INLET,
-71.11682769150,42.40704930250,CITY-ROW,IN-4003,STORM WATER INLET,
-71.11682922350,42.40705670340,CITY-ROW,IN-4004,STORM WATER INLET,
-71.11562749720,42.40825759630,CITY-ROW,IN-4005,STORM WATER INLET,
-71.11292511020,42.40934530640,CITY-ROW,IN-4006,STORM WATER INLET,
-71.11501693080,42.40887032260,CITY-ROW,IN-4007,STORM WATER INLET,
-71.10895874100,42.41125889230,CITY-ROW,IN-4008,STORM WATER INLET,
-71.10801921600,42.41084554660,CITY-ROW,IN-4009,STORM WATER INLET,
-71.10323270520,42.40559097730,CITY-ROW,IN-4010,STORM WATER INLET,
-71.10335125820,42.40560801140,CITY-ROW,IN-4011,STORM WATER INLET,
-71.10309763780,42.40501898140,CITY-ROW,IN-4012,STORM WATER INLET,
-71.10312458640,42.40491641740,CITY-ROW,IN-4013,STORM WATER INLET,
-71.10331802710,42.40494125140,CITY-ROW,IN-4014,STORM WATER INLET,
-71.10494815230,42.40442943670,CITY-ROW,IN-4015,STORM WATER INLET,
-71.10503474630,42.40441469290,CITY-ROW,IN-4016,STORM WATER INLET,
-71.10510849160,42.40459635930,CITY-ROW,IN-4017,STORM WATER INLET,
-71.10501394110,42.40460851630,CITY-ROW,IN-4018,STORM WATER INLET,
-71.10121802610,42.40256761260,CITY-ROW,IN-4019,STORM WATER INLET,
-71.09990653640,42.40146253300,CITY-ROW,IN-4020,STORM WATER INLET,
-71.09920116150,42.40082708300,CITY-ROW,IN-4021,STORM WATER INLET,
-71.09861351920,42.40080568880,CITY-ROW,IN-4022,STORM WATER INLET,
-71.09925959830,42.40147199380,CITY-ROW,IN-4023,STORM WATER INLET,
-71.09972016200,42.40195902830,CITY-ROW,IN-4024,STORM WATER INLET,
-71.10018467440,42.40248217660,CITY-ROW,IN-4025,STORM WATER INLET,
-71.10056018650,42.40256310580,CITY-ROW,IN-4026,STORM WATER INLET,
-71.10162379900,42.40313850030,CITY-ROW,IN-4027,STORM WATER INLET,
-71.10170801600,42.40319663470,CITY-ROW,IN-4028,STORM WATER INLET,
-71.10422146710,42.40255266010,CITY-ROW,IN-4029,STORM WATER INLET,
-71.10382832120,42.40266245860,CITY-ROW,IN-4030,STORM WATER INLET,
-71.10405363440,42.40307190580,CITY-ROW,IN-4031,STORM WATER INLET,
-71.10333807620,42.40286975260,CITY-ROW,IN-4032,STORM WATER INLET,
-71.10313956520,42.40294518600,CITY-ROW,IN-4033,STORM WATER INLET,
-71.10301937160,42.40296020040,CITY-ROW,IN-4034,STORM WATER INLET,
-71.10354913330,42.40324549470,CITY-ROW,IN-4035,STORM WATER INLET,
-71.10336573380,42.40352189850,CITY-ROW,IN-4036,STORM WATER INLET,
-71.10341104960,42.40367799190,CITY-ROW,IN-4037,STORM WATER INLET,
-71.10324751780,42.40370843480,CITY-ROW,IN-4038,STORM WATER INLET,
-71.10373425670,42.40384759510,CITY-ROW,IN-4039,STORM WATER INLET,
-71.10374527060,42.40419605810,CITY-ROW,IN-4040,STORM WATER INLET,
-71.10383009220,42.40447050660,CITY-ROW,IN-4041,STORM WATER INLET,
-71.10419666530,42.40433438260,CITY-ROW,IN-4042,STORM WATER INLET,
-71.10424941480,42.40393585480,CITY-ROW,IN-4043,STORM WATER INLET,
-71.10362550470,42.40457918690,CITY-ROW,IN-4044,STORM WATER INLET,
-71.10351444420,42.40459692970,CITY-ROW,IN-4045,STORM WATER INLET,
-71.10242135600,42.40315229480,CITY-ROW,IN-4046,STORM WATER INLET,
-71.10254614430,42.40343171690,CITY-ROW,IN-4047,STORM WATER INLET,
-71.10230340520,42.40338207780,CITY-ROW,IN-4048,STORM WATER INLET,
-71.10302223150,42.40391338520,CITY-ROW,IN-4049,STORM WATER INLET,
-71.10304463780,42.40419326730,CITY-ROW,IN-4050,STORM WATER INLET,
-71.10276875400,42.40427399240,CITY-ROW,IN-4051,STORM WATER INLET,
-71.10320954950,42.40460062970,CITY-ROW,IN-4052,STORM WATER INLET,
-71.10314078610,42.40446836220,CITY-ROW,IN-4053,STORM WATER INLET,
-71.09995191380,42.39749628040,CITY-ROW,IN-4054,STORM WATER INLET,
-71.09963737850,42.39777195880,CITY-ROW,IN-4055,STORM WATER INLET,
-71.09890227460,42.39830492810,CITY-ROW,IN-4056,STORM WATER INLET,
-71.09896214160,42.39837582850,CITY-ROW,IN-4057,STORM WATER INLET,
-71.09884509730,42.39846043760,CITY-ROW,IN-4058,STORM WATER INLET,
-71.09845740790,42.39874136660,CITY-ROW,IN-4059,STORM WATER INLET,
-71.09839441110,42.39867388320,CITY-ROW,IN-4060,STORM WATER INLET,
-71.09904403040,42.39927692160,CITY-ROW,IN-4061,STORM WATER INLET,
-71.09906941440,42.39933035340,CITY-ROW,IN-4062,STORM WATER INLET,
-71.09898858140,42.39939157890,CITY-ROW,IN-4063,STORM WATER INLET,
-71.09835521090,42.39966344510,CITY-ROW,IN-4064,STORM WATER INLET,
-71.09821067770,42.39978209980,CITY-ROW,IN-4065,STORM WATER INLET,
-71.09827483790,42.39982738370,CITY-ROW,IN-4066,STORM WATER INLET,
-71.09909352090,42.40010183870,CITY-ROW,IN-4067,STORM WATER INLET,
-71.10031389290,42.40026910180,CITY-ROW,IN-4068,STORM WATER INLET,
-71.09937631320,42.39819164500,CITY-ROW,IN-4069,STORM WATER INLET,
-71.09929165050,42.39825160780,CITY-ROW,IN-4070,STORM WATER INLET,
-71.09974295380,42.39858894600,CITY-ROW,IN-4071,STORM WATER INLET,
-71.09982446420,42.39870441850,CITY-ROW,IN-4072,STORM WATER INLET,
-71.09992310020,42.39860840450,CITY-ROW,IN-4073,STORM WATER INLET,
-71.10039881400,42.39913813730,CITY-ROW,IN-4074,STORM WATER INLET,
-71.10053640500,42.39918802690,CITY-ROW,IN-4075,STORM WATER INLET,
-71.10104382330,42.39957426790,CITY-ROW,IN-4076,STORM WATER INLET,
-71.10110851330,42.39969760090,CITY-ROW,IN-4077,STORM WATER INLET,
-71.10121721630,42.39950275820,CITY-ROW,IN-4078,STORM WATER INLET,
-71.10185181050,42.40006446230,CITY-ROW,IN-4079,STORM WATER INLET,
-71.10191030520,42.40022713450,CITY-ROW,IN-4080,STORM WATER INLET,
-71.09884473290,42.40044164310,CITY-ROW,IN-4081,STORM WATER INLET,
-71.10202921920,42.39885806080,CITY-ROW,IN-4082,STORM WATER INLET,
-71.10209322170,42.39889125030,CITY-ROW,IN-4083,STORM WATER INLET,
-71.10191179520,42.39892958610,CITY-ROW,IN-4084,STORM WATER INLET,
-71.10192013870,42.39899247700,CITY-ROW,IN-4085,STORM WATER INLET,
-71.10199754210,42.39905120710,CITY-ROW,IN-4086,STORM WATER INLET,
-71.10404496240,42.40031240190,CITY-ROW,IN-4087,STORM WATER INLET,
-71.10424985540,42.40061557000,CITY-ROW,IN-4088,STORM WATER INLET,
